RegionName,mean_zhi
24092,286735.02924330556
24095,284830.8228285141
24101,369867.09712648223
24102,214087.91389138612
24104,523317.2932392627
24105,199106.54613794116
24112,132350.73040697284
24120,207325.69988840297
24121,535650.8508963363
24122,243844.6249983105
24124,139664.9519623289
24127,207936.1633662562
24128,284085.434027246
24133,160463.99549631274
24134,194238.90311381535
24136,199527.97823256216
24137,500030.9164589479
24138,234490.11529332504
24139,180719.26869372372
24141,253699.5622078843
24147,148160.44859552415
24148,151742.31115463347
24149,303766.08532412315
24150,154178.98396111198
24151,252232.528416144
24153,288985.3932428789
24161,165275.57635570242
24162,220497.0452436644
24165,154690.44617359256
24167,171984.94890234523
24171,170523.82616967303
24174,199881.4481844937
24175,312844.5554725844
24176,815287.2921528692
24179,266477.0473838312
24184,438134.6657686355
24201,176698.01119497724
24202,241589.81878093595
24210,250732.6409747892
24211,335835.1996752471
24216,44541.56851187946
24219,126983.63750883297
24220,103929.4558075928
24221,137290.46413964184
24224,117405.72246594745
24225,98439.92389984518
24226,83110.19331665507
24228,105795.14149253676
24230,105781.1361182112
24236,204595.55464299928
24237,36260.08544778593
24243,108438.79692149954
24244,143782.55533339953
24245,118763.27219030744
24248,113946.86784694664
24250,150547.36454433948
24251,163658.4114608996
24256,89992.54025861924
24258,192341.491318773
24260,98907.365217527
24263,109881.05632815875
24266,179124.40423068556
24270,186971.60801804488
24271,176962.6821265727
24273,106566.14009552136
24277,80712.24014407043
24279,111225.87877149116
24280,228663.65992877664
24281,105970.5269624653
24283,114948.87321745305
24290,162821.74531244973
24292,174707.1958301987
24293,170059.21439219805
24301,151745.31651639537
24311,146425.88758122036
24312,129571.71415498918
24313,138535.35688446727
24314,152019.093677801
24315,160493.66994333142
24317,113471.91734962404
24318,151621.90156545615
24319,179611.97654220284
24323,199994.36646307455
24324,214684.12046116716
24325,170859.00697029274
24326,218831.74413766345
24328,205758.323071374
24330,126050.0800962586
24333,164930.56941094002
24340,195974.307244118
24343,167230.52308980736
24347,197419.8929909476
24348,199174.3693094981
24350,126058.15842096377
24351,103768.4442949771
24352,179659.20253236862
24354,151418.83856875045
24360,183502.46042114755
24361,215209.2942036219
24363,215380.9865570623
24366,165449.00416261295
24368,195125.6490739724
24370,110517.31972960343
24374,143179.13450422135
24375,132779.83055451096
24378,188249.0106851783
24380,211503.0927358976
24381,166603.90539856523
24382,202079.04730759212
24401,290068.22290827095
24413,238287.7656751649
24416,178090.41239216385
24421,323688.562528029
24422,123572.77576947784
24426,142060.1474595331
24430,168902.33601358288
24431,326682.75385446084
24432,250453.7334560263
24435,329501.76969218056
24437,404354.2946441132
24439,186093.31986981633
24440,317512.2855790768
24441,287983.474203739
24442,327514.79868730676
24445,202150.9148372924
24448,75284.95368593339
24450,328654.4299256131
24457,98154.6592578452
24458,297266.02335080394
24459,395327.9883704574
24460,215838.05548976
24464,331629.3674930657
24465,269521.37596999784
24467,376436.39739610505
24471,378042.4107410125
24472,341762.04597208154
24473,351998.66735125583
24474,99875.0751255793
24477,328930.6774946409
24479,358225.4920783878
24482,284712.88847455656
24483,289972.2446999425
24484,212198.65877597543
24485,231268.79171904517
24486,326002.5595371202
24487,234837.2978591939
24501,182414.68487141025
24502,265138.9768868754
24503,354293.22069348
24504,161885.46929005746
24517,192843.69655966328
24521,276555.27273503895
24522,260702.4721658723
24523,264625.554138792
24526,209212.65488982733
24527,182687.65906109023
24528,151878.95210367357
24529,247066.81959881855
24530,125162.48940532196
24531,157250.21638562353
24536,275616.85231217934
24538,266821.8516160561
24540,143486.5497784394
24541,149841.75897018416
24549,184492.52321899144
24550,269391.8446659098
24551,409151.05444741255
24553,211136.93188964576
24554,195060.40387567165
24555,185319.8456062099
24556,403141.2846132099
24557,155387.42056673855
24558,147336.86774465258
24562,244829.7400954282
24563,162396.2930630544
24565,117039.78201493638
24566,150539.56546594275
24569,153339.66097648724
24571,209244.00115621803
24572,230838.93364491864
24574,274430.79961912724
24577,115039.58506710923
24578,300511.76239589596
24579,169205.611606885
24580,175786.79147126936
24586,167207.96995488295
24588,255574.08586383983
24589,111963.46858659368
24590,329475.1370924757
24592,133878.9695745383
24593,295722.88188393967
24594,165709.55993765243
24597,135389.58001392471
24599,205880.63117249543
24602,53731.76553164146
24603,65037.01927908694
24605,135869.87383339135
24609,145839.80276389653
24613,105772.15915202902
24614,74781.84410721854
24620,72283.18717988841
24622,52831.65588019098
24630,129992.73988442456
24631,75867.95814699252
24634,68820.34779686273
24637,182564.9730314717
24639,79905.64511704305
24641,112317.5225226711
24646,66904.64148599065
24649,82407.46010236225
24651,156399.93555637865
24656,77460.32289724852
24701,110034.99472199008
24712,182242.4234710775
24726,46254.51686688542
24733,119181.06009368964
24736,55025.63474537862
24739,178498.23071937333
24740,140781.0356745774
24747,121901.64494880644
24801,31313.26908603513
24818,52014.45751558219
24822,75582.89747614338
24827,66407.84060955344
24828,37287.87948062698
24831,31016.614463245965
24844,42083.03361822056
24850,38837.01268732064
24860,68078.87683107585
24862,50946.98598401258
24868,29905.106392964342
24870,60892.93675948073
24872,40595.05417776151
24873,39695.59812318987
24874,62376.26852920692
24892,26653.97248061868
24901,274647.42844970914
24910,162505.9116978553
24915,148771.09685487728
24916,229731.13610182368
24918,178536.73952939062
24920,85647.7274249097
24924,164387.0632403613
24925,224928.35099463505
24927,140936.41941076593
24931,205370.17218871825
24934,150098.05567235837
24935,132370.67863648932
24938,201390.67172253257
24941,123658.91697800969
24944,147691.83645171567
24945,180676.621801915
24946,151710.42027087443
24951,192912.08735654675
24954,134835.2950025728
24957,263938.4030604235
24963,162509.98054358698
24966,182347.15016936976
24970,137283.09395805516
24976,209986.7967191497
24977,204192.9549376927
24981,107664.87876594224
24983,161057.5707339846
24986,161975.28217405142
24991,189752.05729935653
25003,144748.24273232976
25005,146573.64754635782
25007,103953.8575309882
25009,91513.21470056086
25015,108577.75226060757
25019,108849.74921460134
25024,91099.65414445846
25028,66176.76386671353
25033,166344.6440785193
25035,78865.75564256769
25039,90727.6204895529
25043,95540.22928472892
25045,128034.26061018684
25049,99540.6435157768
25053,127850.21141231296
25063,148981.93145435464
25064,120457.80698960142
25067,110587.03792187075
25070,213047.2456453505
25071,176424.21859273306
25081,152679.7517852492
25082,250695.4497132576
25083,67244.55359468349
25086,113494.3532562432
25103,110589.0154346912
25106,113513.40162597284
25107,94672.03040241628
25108,90797.30887197117
25109,108031.99241486752
25110,69733.67482539557
25111,107310.15204446104
25113,118049.93319911622
25114,55149.86053110767
25121,123728.43816551616
25123,165471.61639929283
25124,192921.33579829
25125,110982.08702100471
25130,119917.55587933055
25136,72000.98734739523
25139,123308.42309896323
25140,66536.31932325909
25143,134934.83925575914
25154,106649.13314352534
25159,176087.01558825932
25162,119129.51051715673
25164,110214.8935579224
25165,97048.87098107491
25168,197787.0200910459
25174,96300.9129332586
25177,142750.58492287633
25181,76187.7157874928
25187,179469.7428100177
25193,68878.63368012464
25202,152277.89846848094
25208,44915.78316969022
25209,64371.29117844052
25213,280285.3208958744
25214,89970.30462853314
25234,101584.43907506455
25235,125304.87637625444
25239,171145.89418948404
25241,209803.8815526839
25243,147231.11468577967
25244,182792.705666429
25245,239312.02190451545
25247,87617.8371884714
25248,212728.69446725128
25251,134314.42270457392
25252,170330.21253305612
25253,156967.44858820934
25259,146853.25737808243
25260,99175.67245388124
25262,175013.6670009067
25264,159578.50668528271
25265,111023.87432357672
25266,140786.95487936164
25267,124453.75613576708
25268,112964.11779706756
25270,139884.59798900277
25271,190159.73622207576
25275,189011.6669063937
25276,112248.2404636208
25285,132064.30613744163
25286,120477.75565574924
25287,171354.4198208249
25301,144007.42262725395
25302,96342.71286113276
25303,149263.09609153398
25304,200373.10436920667
25306,90025.69984451936
25309,166013.77946064502
25311,143966.35527232857
25312,168224.32674189887
25313,176418.96532188193
25314,249484.20112323112
25315,91415.99544644344
25320,169207.8363500115
25387,55526.18330614562
25401,232470.1445154224
25403,362014.24850243726
25404,272088.5326682295
25405,297872.67268019094
25411,299694.72389140184
25413,314437.51540367235
25414,404052.95015173825
25419,321841.34464417957
25420,324244.26262876875
25422,265333.0717950801
25425,375338.70081945485
25427,318201.0116161543
25428,303858.7024028289
25430,372400.6347917736
25431,240663.6326023512
25434,235790.63962577409
25437,302664.28059355286
25438,302483.7848142353
25442,489562.9990727815
25443,463060.74806477904
25444,276905.46776868927
25446,449614.7959966474
25501,117327.36466475089
25502,162208.7468845048
25503,152534.8450478436
25504,195828.05519743523
25506,100227.01066709012
25507,125679.38333736268
25508,142254.75377481416
25510,199009.3371717943
25511,102706.96337477806
25514,125097.23843651866
25515,144908.5200071433
25517,119134.16986744868
25520,153745.31262356768
25521,118119.27658540476
25523,112620.39066691876
25524,96398.35357788904
25526,254223.7229777585
25529,114931.17330336892
25530,126076.47209604876
25535,164832.86218283788
25537,147477.60028219305
25541,206360.31856199412
25545,224121.55358528855
25547,106737.00627456453
25550,146817.26301405064
25555,153561.70496340308
25557,86418.2129634295
25559,151522.24483321575
25560,277983.0711060436
25564,139215.83452178244
25565,96080.66555725846
25567,119699.34470225577
25570,120094.2325393991
25571,101670.67773585729
25573,120539.06828724653
25601,74091.52980444691
25607,87090.11833297573
25617,93993.34890752746
25621,67209.58935396104
25625,70499.23462169211
25635,105220.59656880978
25638,61293.05603349884
25646,90168.99043064968
25661,58136.341562545895
25670,66465.47848289636
25671,70067.02646746284
25674,74400.36030897261
25676,90090.44353223336
25678,46220.90088332282
25701,137446.24992679045
25702,83930.09384955665
25703,58646.146457324416
25704,120252.39234503492
25705,160228.78152106507
25801,133064.92110557648
25812,111905.14429195916
25813,185323.4505380259
25817,167101.86494565092
25820,231892.633688961
25823,107845.61710672722
25825,214315.3487696706
25827,131604.9891110829
25831,125556.67622699252
25832,267440.9743438717
25837,164442.62196608877
25839,147734.27300750793
25840,177372.24726084233
25841,209701.34510823095
25843,289390.3829011601
25844,148610.95254765294
25854,166606.3724333559
25865,149155.72799896158
25868,131936.64014299095
25876,122973.623259273
25880,120244.14450601955
25882,48935.21643065055
25901,139567.6298954018
25902,130498.68783554534
25908,96349.04516752044
25917,89996.07026738394
25918,196718.84094007043
25921,101785.8597187708
25922,190341.78642134785
25938,157925.78352320188
25951,114769.86058764094
25958,74898.21746386349
25962,93347.0917514764
25969,182936.81930565884
25971,201969.21251647756
25976,134139.41602543238
25978,169014.30928303103
25979,182993.0416542613
25981,63944.41793551137
25984,107167.8352864174
25985,155965.81351087094
25989,187407.7899320844
26003,141670.20563852333
26031,63669.29666360946
26032,149850.58713358684
26033,85230.43062074795
26034,114651.7714868422
26035,139500.3432039482
26036,168361.1315646775
26037,113910.02776226618
26038,179432.9527143545
26039,128897.92623636802
26040,63322.87892399709
26041,119298.89755145328
26047,151299.98903337936
26050,53745.49485454059
26055,123612.28892933024
26059,165357.50480872716
26060,172446.70344572762
26062,136109.42884008956
26070,111158.11004455783
26101,124658.06778806
26104,160967.91787738493
26105,173714.95190038704
26133,201046.14593344415
26134,159611.50776118718
26136,72101.27372983177
26137,98999.91655608184
26141,103254.37161665654
26142,146244.44483650255
26143,117701.42598588018
26146,119750.27467044257
26147,80024.50584873783
26149,118582.31269330149
26150,208358.82879805303
26151,93924.18955252226
26155,135327.70454814078
26159,91625.18916072296
26160,130875.61107515614
26164,167553.29143430837
26167,103727.32432014048
26169,184684.98640280133
26170,165722.13772878787
26175,101982.86787428982
26178,118686.97197341653
26180,162653.03167870338
26181,215160.87753196052
26184,186156.00261264504
26187,200319.87361482624
26201,158202.39689958852
26202,122287.75383998896
26205,120981.61563548076
26206,67731.86120379421
26208,62226.32471380488
26218,140871.72722278044
26222,87363.22979358
26234,125722.75489371254
26237,123492.51935463132
26238,127449.15817580356
26241,156240.56084336163
26250,107664.71086436557
26253,162890.42001279033
26254,145407.17671199705
26257,120922.85789637773
26260,358766.6622855814
26261,56320.16456622904
26263,192795.4400528891
26264,113051.02521073456
26267,165867.65168525503
26268,69514.19462626423
26269,148747.92672632585
26270,129292.35205343034
26273,126175.92143969506
26276,153408.72172802768
26278,112751.18578448884
26280,116967.8085014228
26282,102132.3390813601
26283,150845.75212695892
26287,130232.00771187234
26288,67351.51307072242
26291,451114.82466727664
26292,133176.385865423
26293,144908.61375320426
26294,100345.64859293296
26301,113532.14804095948
26320,80983.32218287153
26321,141665.6835807455
26330,294578.0265400552
26335,127667.20860505884
26337,121778.362260063
26338,145703.58866110022
26342,129282.526359886
26343,116262.54294662068
26346,114842.19712354254
26347,150633.16130664304
26351,120990.52317188591
26354,158596.7220318464
26362,135193.66715168345
26369,86603.65345024697
26372,201343.09908473952
26374,198990.83482660432
26376,132059.79441270666
26377,96253.09643558212
26378,177031.3760009577
26384,136802.69424544982
26385,178170.12575474908
26386,108063.73597444245
26405,150741.3638999584
26408,211117.6900096828
26410,116989.81580158944
26411,163872.7541230925
26412,127598.79118356592
26415,106662.23341779716
26416,135102.16347589655
26419,77831.72882522251
26425,89548.55993359735
26426,124794.32461612644
26430,99505.8895702714
26431,134358.1293340394
26437,65105.458007659654
26440,190808.7327220318
26444,121081.94531547738
26447,152906.92148033108
26448,126691.41919068794
26451,145843.74685006184
26452,108159.41040402051
26456,103232.18888930662
26501,206687.041375105
26505,243805.654901471
26508,315740.674258531
26519,169432.33582568006
26521,147650.42884923235
26525,221088.75122953337
26537,170201.66848405695
26541,205223.9754118966
26542,168374.3899518836
26547,194304.46531913863
26554,177708.87588587342
26559,151185.80032341406
26562,116438.93269086734
26568,96068.07142427449
26570,140159.91449116924
26571,108722.742837856
26574,76912.70710299828
26575,79811.53102960708
26576,110874.68352260796
26581,95792.66056592716
26582,120487.2264128674
26585,122176.4084334406
26587,92137.4568442554
26588,140584.45666276943
26590,158193.21688979593
26591,116513.7262522258
26601,134570.26974071507
26610,120776.77654220173
26619,173483.35866822035
26621,138150.97182129454
26623,164093.8742944152
26624,131285.7360375894
26627,178845.35701564574
26629,140664.70883882206
26631,138673.25918067017
26651,164361.5423520989
26656,91717.4083971538
26662,202975.0096890912
26676,95392.15080122223
26678,202014.8181143588
26679,152815.70641856486
26681,151227.09608210958
26691,112949.72867694836
26704,263688.88861040893
26705,145150.84564404233
26710,204532.01501525892
26711,301568.9586924268
26714,194633.5823885896
26716,147427.903683751
26717,126773.13522212591
26719,238683.83776991803
26722,210694.89699114356
26726,177624.6777493332
26731,211182.60891821023
26739,139094.10921458213
26743,225096.784907417
26753,194828.24464815643
26755,247009.5920542128
26757,214358.4301756273
26761,247814.91956046087
26763,226846.73381582147
26764,178296.46299055708
26767,163322.2999797182
26801,267684.9479348675
26802,189796.99966578255
26804,168737.9113054266
26807,193689.93958698245
26808,273590.27664897667
26810,264878.3751411457
26812,212592.8086981381
26814,210596.2846184896
26815,220109.99477044583
26817,282947.5010925801
26818,224859.47887170353
26833,184469.01641028197
26836,190818.93063988857
26845,237884.8307866225
26847,181845.1394213424
26851,220173.59991614675
26852,245525.6675515381
26855,170234.60960094896
26865,311996.51092474995
26866,195297.50227708183
26884,203395.31311957448
27006,399276.6981196297
27007,245960.08740430765
27009,299196.2405870012
27011,221209.34924311432
27012,379160.03331625817
27013,277629.2983609308
27014,125913.12195466184
27016,201359.37320013455
27017,227284.88982318444
27018,251959.83180375173
27019,242969.38901455505
27020,229979.9131059891
27021,257636.72011030477
27022,220912.66961579665
27023,381401.3943813956
27024,184775.6857499045
27025,205809.62091657845
27027,147007.56277201197
27028,254767.74870466703
27030,189646.2000875055
27040,321102.9522094801
27041,249408.90284015928
27043,252596.47273509248
27045,259089.09043696304
27046,200327.2560609805
27048,191741.91329460425
27050,251293.26289711543
27051,246960.66267644288
27052,215260.3145943246
27053,219617.3481395475
27054,261974.3505499723
27055,235206.7424076265
27101,197093.39183493287
27103,278288.73751497787
27104,387028.4929040117
27105,155087.2809307067
27106,326347.5721369399
27107,230798.4525356296
27127,252769.6157538377
27203,193402.7963959915
27205,266005.4555397569
27207,303757.29181498155
27208,259127.1288242517
27209,167196.63003807273
27212,196428.2229334436
27214,294004.2800607442
27215,291877.09428745625
27217,212911.39727228376
27229,147932.62307194644
27231,367804.8813733814
27233,274852.7353399576
27235,399135.4221202473
27239,239241.37077929708
27242,183842.5283228111
27243,377040.84115018806
27244,305994.9133282087
27248,231478.02360096088
27249,268859.8063308592
27252,273740.9724493508
27253,290314.70726961526
27258,305935.9011376623
27260,129809.22946908064
27262,210022.06291119207
27263,218088.5839384851
27265,297749.8921883162
27278,458755.2686566272
27281,399659.1897389198
27282,326862.9135792921
27283,248977.18559176955
27284,313160.47124738066
27288,140828.512679207
27291,293271.9540491917
27292,229636.84954000308
27295,268461.5920096144
27298,260027.47731189837
27299,235094.5084596761
27301,278137.05793743394
27302,346342.1544321832
27305,151511.38595424712
27306,249351.1721821233
27310,552249.6194368271
27311,151258.53610735535
27312,544861.2458980421
27313,293960.75162869506
27314,263275.7598381799
27315,200264.47272797325
27316,221113.99725682373
27317,256087.3564508593
27320,194272.03648156245
27325,158076.18483830738
27326,188456.62509128623
27330,277084.0217193127
27332,293873.3995153215
27341,220476.7011393333
27343,508346.8403408173
27344,249477.1907672955
27349,294484.7898511031
27350,268486.58906695026
27355,267800.92732282536
27356,161968.60932435398
27357,361846.2208940864
27358,485011.7262794368
27360,223995.55666058333
27370,272031.151802574
27371,201533.0382502603
27376,415649.1004771778
27377,314564.08433886187
27379,160208.47940283583
27401,172078.06458305396
27403,235586.41680259645
27405,206889.0035061585
27406,217498.90367533977
27407,240385.868400084
27408,349873.2312888843
27409,269189.530213607
27410,368438.1109006453
27455,361394.3346088256
27501,331815.0818402044
27502,576556.4985918511
27503,463594.4069873761
27504,307579.6588617473
27505,275288.30802933255
27507,249446.58678834463
27508,235568.31618879503
27509,270654.5830903011
27510,499126.170455108
27511,496121.98678371526
27513,576596.0359278853
27514,773370.003960729
27516,615388.3894268355
27517,697568.0427811522
27518,739049.7918818934
27519,718196.1528031038
27520,332503.51796474116
27521,242229.47023434957
27522,338727.3168941238
27523,744769.54082502
27524,288167.2822527368
27525,353152.0955857616
27526,450949.02053015743
27527,395246.7371040518
27529,382487.63628100586
27530,169824.1226846143
27534,209335.61771597713
27536,117494.5355608032
27537,239209.16456744575
27539,622209.0952275577
27540,579644.5654977541
27541,325243.31955443945
27542,249407.70441739183
27544,237731.31457230545
27545,369079.58699811343
27546,294017.88925584825
27549,295724.5146444913
27551,325373.8416522489
27553,242662.5786253039
27557,254323.1772478329
27559,418004.81589965086
27560,526916.7917602282
27562,678354.2286515301
27563,149690.48521475258
27565,245947.3313194549
27569,265190.3649602278
27571,517909.55690752127
27572,354214.20571946213
27573,177370.78898294046
27574,223333.03720105172
27576,260798.290012541
27577,287254.7734823606
27581,315995.5085533959
27583,301886.60197913495
27587,519788.5063550005
27589,154129.53405521717
27591,371306.3961198155
27592,398877.9877334986
27596,411978.44259523385
27597,340201.53855057555
27601,504931.040739104
27603,415543.71287445625
27604,352296.81197697297
27605,709304.6775797395
27606,462199.74709158094
27607,696220.2361193747
27608,1000671.7596872138
27609,564963.6008089965
27610,323221.4843186763
27612,576272.6207378365
27613,586935.5794264533
27614,676683.6222624554
27615,545459.7178856302
27616,369506.851274326
27617,466093.2414824522
27701,413297.1073554568
27703,397932.7890677859
27704,318378.0164105285
27705,470406.19105032226
27707,415935.449340678
27712,420318.90242673457
27713,434822.3799397687
27801,121263.00098699988
27803,202958.35807604704
27804,225561.79294319372
27805,83395.63768691129
27806,134972.79066777028
27807,262445.57756877795
27808,362945.5560221073
27809,215533.9469714472
27810,235723.1919776971
27812,141077.93669731458
27813,158969.95988634942
27814,217077.41292603328
27816,213465.79145916156
27817,319563.3963581603
27820,112781.51261031552
27822,218177.8189277883
27823,59669.528179926805
27824,150506.2057625324
27826,168657.20700591884
27828,199043.6515330801
27829,177828.361272956
27830,160863.67127732313
27831,83934.75080366537
27832,122394.9382359548
27834,219641.9456484327
27837,297894.5947286532
27839,80762.2037978816
27840,87951.0949456363
27842,679506.9709198643
27843,91319.96172771852
27844,65519.145534395415
27845,95582.68917609536
27846,117820.88760631991
27847,48082.61831723243
27849,44063.62719611169
27850,224539.99668308368
27851,195301.55698776696
27852,157656.71563487
27853,107960.33201097231
27855,113407.22385563336
27856,248449.20918072545
27857,104101.56773603577
27858,285734.0984202665
27860,140971.73069558386
27862,132813.1808312163
27863,233650.46230407828
27864,140187.18895877662
27866,115577.66091099448
27869,70347.1088826929
27870,107910.30912225012
27871,97360.64131791264
27872,37242.29244338133
27874,72082.97956968579
27875,206115.60746925295
27876,90504.8249713003
27880,287179.07040228584
27882,230069.85821140543
27883,170902.81267671174
27884,224548.1295797216
27885,169652.25506926086
27886,149396.10219751435
27888,176403.55211438276
27889,237449.5382265898
27890,49995.85024500955
27891,164158.84817825072
27892,119538.54350382248
27893,164980.53718510235
27896,278987.77515953477
27897,86190.30665979015
27909,249334.44877971293
27910,101155.09703423902
27915,576991.8857538124
27916,400786.23447380256
27917,328462.3007216745
27919,217205.409476592
27920,454562.4509274454
27921,373792.0400193532
27923,395285.4028010139
27924,66845.80291040191
27925,159459.0684328367
27926,272624.30819616787
27927,925104.4529849556
27928,125403.98406572864
27929,444285.0471719971
27932,228826.59401145455
27935,225349.74962964177
27936,509520.3748199944
27937,243586.7233364728
27938,197583.84805918453
27939,378902.23078357504
27941,481090.8265546362
27943,602202.642328553
27944,262806.9199365972
27946,226674.08691432216
27947,344996.83708784875
27948,512054.3128439679
27949,802347.833468825
27950,402942.48325458146
27953,338502.3603657443
27954,502902.8991246625
27956,384758.3822561726
27957,88617.79918742344
27958,481937.6391643405
27959,724825.7704491825
27962,106465.70741874154
27964,428688.95478584856
27965,334920.18975868
27966,397950.54982730286
27968,650084.3509936855
27970,116968.06116574288
27972,696292.5179181554
27973,381333.9306047545
27974,295824.3525783816
27976,397468.8251784773
27978,314954.6496288611
27979,208530.1233407789
27980,204651.64850940052
27981,334327.5701123239
27982,692077.1195984272
27983,54833.05567530065
28001,249116.0252761039
28006,334815.3534345723
28009,148303.02522977607
28012,404921.31771199126
28016,225399.2610596728
28017,204841.3835853339
28018,202366.4177706363
28020,126012.53483566327
28021,234965.99619679432
28023,277861.81124236673
28025,339301.29516505083
28027,407396.8481158687
28031,588422.3401950321
28032,283364.97219924146
28033,272337.475660559
28034,277815.3528946156
28036,691397.8760329705
28037,546065.6694369777
28040,174508.3130320258
28042,205617.0118160584
28043,178584.34274609791
28052,206008.1129969496
28054,268545.6078856851
28056,344488.98761991767
28071,307611.97801924427
28073,165955.29104742836
28075,502380.457422045
28078,538592.4806009362
28079,437594.4284889889
28080,395329.492631431
28081,280949.9590500766
28083,254798.93712770447
28086,225662.60491710404
28088,265855.8828976758
28090,155511.01466715903
28091,93964.38429918668
28092,281674.78241053177
28097,375308.3063930245
28098,262395.7708446256
28101,475527.52516365895
28103,299159.8917238917
28104,583516.5388795784
28105,482484.7488764574
28107,410195.5641932933
28110,366845.56420636503
28112,332027.87895730976
28114,143759.6324021093
28115,394401.1318930263
28117,643737.1493393978
28119,94822.91200295236
28120,354751.03661489923
28124,361473.4949908285
28125,417881.7762729749
28127,309094.68380742846
28128,274839.3265400252
28129,319423.68175726343
28133,193377.01435471184
28134,412480.9286727824
28135,161854.77487333558
28136,122251.3703324687
28137,297210.68862820655
28138,274648.6435738653
28139,243724.95682058771
28144,219993.1434765797
28146,288842.4478044545
28147,279770.5313336865
28150,195395.3878841158
28152,205062.32632756224
28159,201619.74558811172
28160,129991.73358727794
28163,373857.6716693588
28164,344740.91524809826
28166,386665.7282705926
28167,228912.6562142337
28168,266845.95807803556
28170,118027.52442158252
28173,671752.3702295347
28174,301927.5194649592
28202,490771.85719904414
28203,816099.0272246938
28204,777738.3881390855
28205,475567.0441776755
28206,325261.4119949213
28207,1987530.0543676475
28208,292579.0961383632
28209,733783.8502278681
28210,606628.6940727788
28211,907329.2037353776
28212,324109.2262119182
28213,333831.1158245996
28214,332613.198040661
28215,347809.8905223809
28216,320864.4706522078
28217,320788.735490912
28226,682413.4405871212
28227,379779.3600011102
28262,359167.12009853567
28269,362746.0966277739
28270,675140.9560989878
28273,372550.4933887283
28277,637926.5238026647
28278,501759.89981109666
28301,139041.9661488898
28303,205736.4615497317
28304,193428.97973270828
28305,257046.20580616864
28306,256046.78258830807
28311,232414.32238382215
28312,254030.75618937632
28314,221791.67894597453
28315,338857.1936646342
28318,187287.95297704465
28320,127320.53342193615
28323,290123.92938526603
28326,317643.88845933246
28327,403350.26848836447
28328,152304.1309544038
28333,123704.28147546314
28334,219230.7887921879
28337,157035.60180116806
28338,139288.5860776893
28339,198918.5538600414
28340,111816.71993256795
28341,135605.9511815714
28343,83175.54324313837
28344,217659.9830343963
28345,112725.43689169089
28348,248379.6055176619
28349,191743.55936209043
28351,96817.5360101092
28352,135753.2892103465
28356,294193.2074731102
28357,201131.34228938716
28358,139924.73094941568
28360,183323.38319846935
28363,120657.13019536209
28364,108318.87006574456
28365,121050.60577153
28366,162256.44072489862
28369,115298.48695583933
28371,240114.3038642892
28372,150652.3998918121
28373,293939.59820281505
28374,545405.0905496873
28376,274043.32923501165
28377,90407.9807902815
28379,125438.47165561104
28382,122445.36834285836
28383,110147.50753913638
28384,137802.56088548093
28385,164648.93025589027
28386,118432.69722331264
28387,463657.2524681931
28390,239259.03929013395
28391,250551.19623884905
28393,114692.97130390728
28394,347364.0828227732
28395,249700.2535149772
28396,174709.5459021464
28398,141719.34181669712
28401,309791.6722662362
28403,408284.1156336676
28405,372718.8195055884
28409,497098.1921615803
28411,454467.5054703178
28412,412593.4124149013
28420,240817.8100391808
28421,205965.79286458725
28422,328093.3355589823
28423,172928.7619991729
28425,278250.5130437164
28428,661807.8407782558
28429,345635.7056866638
28430,177202.7656469601
28431,162357.55899918574
28432,202196.67105029008
28433,133101.34571204384
28435,230108.86430108003
28436,198804.10318821343
28438,163670.4352320956
28439,159986.37792140237
28441,80653.67240660863
28442,154486.1027200414
28443,489635.7349580961
28444,150073.16001714696
28445,529991.6063457116
28447,164605.53311191275
28449,798639.3262024522
28450,322049.7357346762
28451,367770.17980858334
28453,141742.80595303027
28454,265821.2083016017
28455,196937.71856592584
28456,196044.57890600924
28457,370306.7078111497
28458,145535.90199658918
28460,405807.45008306176
28461,516933.6580575478
28462,486281.9805580631
28463,186142.9217444257
28464,197412.85307468823
28465,585570.1705148868
28466,200143.25459919972
28467,352616.7450083324
28468,509108.036247819
28469,569851.4555970466
28470,315230.423048799
28472,188972.0376831376
28478,201366.22501824153
28479,355168.32566431
28480,2101235.4336840548
28501,85639.83694141584
28504,183111.34143335756
28508,200313.6055013443
28510,329872.13193086843
28511,212872.5009295044
28512,769488.253309542
28513,217624.8650819182
28515,149014.77703083653
28516,386737.3936699108
28518,214857.94588625236
28520,260334.02818452276
28521,209712.06102856944
28523,185124.9126971142
28524,200484.07426674405
28525,134620.56084284012
28526,135781.2831581389
28527,220223.38225699365
28528,325962.11609383975
28529,178051.09929759183
28530,167754.6627988766
28531,368554.9295527137
28532,221749.76199890068
28538,165452.75472287324
28539,269610.2792577728
28540,245998.45015224663
28544,203750.980682126
28546,251506.26557740875
28551,170354.35300511157
28553,245322.89137509908
28555,216836.137439637
28556,335411.37922842155
28557,408044.37639464735
28560,255979.89886978813
28562,301414.575958902
28570,332869.1307950482
28571,404727.7745924317
28572,156171.338922063
28573,126485.1736730974
28574,262374.1611171863
28577,193269.1068083269
28578,126295.7370354067
28579,257896.15204493777
28580,173680.20845391715
28581,218388.0741987815
28582,382444.1678423164
28584,400646.2442088658
28585,117199.79753917908
28586,187895.81580939936
28587,143400.45565065232
28590,287402.6996530127
28594,802128.7064461833
28601,291958.0795447452
28602,237633.20731200316
28604,568842.5094605387
28605,750442.1613310408
28606,216829.0159918674
